 3.40433978E-01   3503.2 3.383E-01 2.140E+08 2.580E-04 4.325E-03 2.000E+05 0.000E+00 0.000E+00 1.374E+06
 4.35845416E-01   3545.4 4.334E-01 2.723E+08 2.663E-04 4.033E-03 2.000E+05 0.000E+00 0.000E+00 1.260E+06
 5.58538626E-01   3585.5 5.556E-01 3.465E+08 2.774E-04 3.845E-03 2.000E+05 0.000E+00 0.000E+00 1.160E+06
 7.14933916E-01   3624.5 7.114E-01 4.403E+08 2.914E-04 3.742E-03 2.000E+05 0.000E+00 0.000E+00 1.073E+06
 9.13628660E-01   3664.3 9.093E-01 5.584E+08 3.052E-04 3.620E-03 2.000E+05 0.000E+00 0.000E+00 9.998E+05
 1.16654988E+00   3704.3 1.161E+00 7.075E+08 3.200E-04 3.499E-03 2.000E+05 0.000E+00 0.000E+00 9.379E+05
 1.48715777E+00   3744.6 1.481E+00 8.949E+08 3.378E-04 3.410E-03 2.000E+05 0.000E+00 0.000E+00 8.861E+05
 1.89048460E+00   3785.2 1.883E+00 1.129E+09 3.595E-04 3.351E-03 2.000E+05 0.000E+00 0.000E+00 8.435E+05
 2.39492316E+00   3826.7 2.386E+00 1.419E+09 3.837E-04 3.299E-03 2.000E+05 0.000E+00 0.000E+00 8.089E+05
 3.02455670E+00   3869.1 3.013E+00 1.778E+09 4.103E-04 3.235E-03 2.000E+05 0.000E+00 0.000E+00 7.811E+05
 3.80843758E+00   3912.5 3.795E+00 2.222E+09 4.403E-04 3.178E-03 2.000E+05 0.000E+00 0.000E+00 7.589E+05
 4.77919379E+00   3956.8 4.762E+00 2.767E+09 4.757E-04 3.136E-03 2.000E+05 0.000E+00 0.000E+00 7.415E+05
 5.97425122E+00   4001.9 5.954E+00 3.434E+09 5.164E-04 3.111E-03 2.000E+05 0.000E+00 0.000E+00 7.281E+05
 7.44018632E+00   4047.9 7.415E+00 4.247E+09 5.620E-04 3.087E-03 2.000E+05 0.000E+00 0.000E+00 7.179E+05
 9.23290171E+00   4095.0 9.202E+00 5.235E+09 6.140E-04 3.056E-03 2.000E+05 0.000E+00 0.000E+00 7.104E+05
 1.14168082E+01   4142.9 1.138E+01 6.435E+09 6.735E-04 3.037E-03 2.000E+05 0.000E+00 0.000E+00 7.050E+05
 1.40642092E+01   4191.6 1.402E+01 7.885E+09 7.429E-04 3.053E-03 2.000E+05 0.000E+00 0.000E+00 7.014E+05
 1.72584473E+01   4241.4 1.720E+01 9.633E+09 8.224E-04 3.086E-03 2.000E+05 0.000E+00 0.000E+00 6.992E+05
 2.11002760E+01   4292.6 2.103E+01 1.174E+10 9.131E-04 3.117E-03 2.000E+05 0.000E+00 0.000E+00 6.982E+05
 2.57082775E+01   4344.7 2.563E+01 1.428E+10 1.017E-03 3.151E-03 2.000E+05 0.000E+00 0.000E+00 6.980E+05
 3.12103953E+01   4397.6 3.111E+01 1.734E+10 1.139E-03 3.227E-03 2.000E+05 0.000E+00 0.000E+00 6.986E+05
 3.77449058E+01   4452.4 3.762E+01 2.103E+10 1.282E-03 3.361E-03 2.000E+05 0.000E+00 0.000E+00 6.998E+05
 4.54769254E+01   4510.2 4.533E+01 2.551E+10 1.446E-03 3.508E-03 2.000E+05 0.000E+00 0.000E+00 7.016E+05
 5.46004147E+01   4571.1 5.442E+01 3.099E+10 1.637E-03 3.675E-03 2.000E+05 0.000E+00 0.000E+00 7.039E+05
 6.52872695E+01   4636.0 6.507E+01 3.778E+10 1.874E-03 3.952E-03 2.000E+05 0.000E+00 0.000E+00 7.065E+05
 7.77021596E+01   4707.1 7.743E+01 4.636E+10 2.157E-03 4.269E-03 2.000E+05 0.000E+00 0.000E+00 7.097E+05
 9.20351308E+01   4784.7 9.170E+01 5.750E+10 2.503E-03 4.650E-03 2.000E+05 0.000E+00 0.000E+00 7.130E+05
 1.08310144E+02   4871.7 1.079E+02 7.253E+10 2.978E-03 5.282E-03 2.000E+05 0.000E+00 0.000E+00 7.167E+05
 1.26361337E+02   4970.5 1.258E+02 9.378E+10 3.619E-03 6.122E-03 2.000E+05 0.000E+00 0.000E+00 7.207E+05
